ref_name,dist_name,mos,std
I14.BMP,i14_24_2.bmp,5.58333,23
I14.BMP,i14_24_3.bmp,4.44444,23
I14.BMP,i14_24_4.bmp,3.18919,23
I14.BMP,i14_24_5.bmp,0.91892,23
I15.BMP,I15_01_1.bmp,5.82222,0
I15.BMP,i15_01_2.bmp,5.06818,0
I15.BMP,i15_01_3.bmp,4.95556,0
I15.BMP,i15_01_4.bmp,4.27907,0
I15.BMP,i15_01_5.bmp,3.91111,0
I15.BMP,i15_02_1.bmp,6.09091,1
I15.BMP,i15_02_2.bmp,5.81818,1
I15.BMP,i15_02_3.bmp,5.63636,1
I15.BMP,i15_02_4.bmp,4.88636,1
I15.BMP,i15_02_5.bmp,4.63636,1
I15.BMP,i15_03_1.bmp,4.32558,2
I15.BMP,i15_03_2.bmp,3.81395,2
I15.BMP,i15_03_3.bmp,3.61364,2
I15.BMP,i15_03_4.bmp,3.17778,2
I15.BMP,i15_03_5.bmp,2.62791,2
I15.BMP,i15_04_1.bmp,6.02273,3
I15.BMP,i15_04_2.bmp,6.04444,3
I15.BMP,i15_04_3.bmp,5.83721,3
I15.BMP,i15_04_4.bmp,5.77778,3
I15.BMP,i15_04_5.bmp,4.97727,3
I15.BMP,i15_05_1.bmp,5.78571,4
I15.BMP,i15_05_2.bmp,5.65116,4
I15.BMP,i15_05_3.bmp,5.11364,4
I15.BMP,i15_05_4.bmp,4.06818,4
I15.BMP,i15_05_5.bmp,3.31818,4
I15.BMP,i15_06_1.bmp,4.43182,5
I15.BMP,i15_06_2.bmp,4.17778,5
I15.BMP,i15_06_3.bmp,3.97674,5
I15.BMP,i15_06_4.bmp,3.36364,5
I15.BMP,i15_06_5.bmp,3.17778,5
I15.BMP,i15_07_1.bmp,4.81395,6
I15.BMP,i15_07_2.bmp,3.93023,6
I15.BMP,i15_07_3.bmp,3.61364,6
I15.BMP,i15_07_4.bmp,2.91111,6
I15.BMP,i15_07_5.bmp,2.44444,6
I15.BMP,i15_08_1.bmp,5.95556,7
I15.BMP,i15_08_2.bmp,6.06667,7
I15.BMP,i15_08_3.bmp,5.13636,7
I15.BMP,i15_08_4.bmp,3.93182,7
I15.BMP,i15_08_5.bmp,3.36364,7
I15.BMP,i15_09_1.bmp,5.93023,8
I15.BMP,i15_09_2.bmp,5.54545,8
I15.BMP,i15_09_3.bmp,4.69767,8
I15.BMP,i15_09_4.bmp,3.74419,8
I15.BMP,i15_09_5.bmp,2.50000,8
I15.BMP,i15_10_1.bmp,5.77778,9
I15.BMP,i15_10_2.bmp,5.70455,9
I15.BMP,i15_10_3.bmp,4.60000,9
I15.BMP,i15_10_4.bmp,3.17778,9
I15.BMP,i15_10_5.bmp,1.86667,9
I15.BMP,I15_11_1.BMP,5.84444,10
I15.BMP,i15_11_2.bmp,4.40000,10
I15.BMP,i15_11_3.bmp,3.04878,10
I15.BMP,i15_11_4.bmp,2.00000,10
I15.BMP,i15_11_5.bmp,0.65116,10
I15.BMP,i15_12_1.bmp,5.66667,11
I15.BMP,i15_12_2.bmp,5.40909,11
I15.BMP,i15_12_3.bmp,4.22222,11
I15.BMP,i15_12_4.bmp,3.20000,11
I15.BMP,i15_12_5.bmp,2.56818,11
I15.BMP,I15_13_1.BMP,4.84091,12
I15.BMP,i15_13_2.bmp,3.76744,12
I15.BMP,i15_13_3.bmp,3.34884,12
I15.BMP,i15_13_4.bmp,2.86364,12
I15.BMP,i15_13_5.bmp,2.11364,12
I15.BMP,i15_14_1.bmp,5.59091,13
I15.BMP,i15_14_2.bmp,6.15556,13
I15.BMP,i15_14_3.bmp,5.95556,13
I15.BMP,i15_14_4.bmp,5.02381,13
I15.BMP,i15_14_5.bmp,3.79545,13
I15.BMP,i15_15_1.bmp,3.88636,14
I15.BMP,i15_15_2.bmp,4.02273,14
I15.BMP,i15_15_3.bmp,3.95455,14
I15.BMP,i15_15_4.bmp,4.13636,14
I15.BMP,i15_15_5.bmp,4.95455,14
I15.BMP,i15_16_1.bmp,6.22727,15
I15.BMP,i15_16_2.bmp,5.90698,15
I15.BMP,i15_16_3.bmp,5.42222,15
I15.BMP,i15_16_4.bmp,5.38636,15
I15.BMP,i15_16_5.bmp,4.02326,15
I15.BMP,i15_17_1.bmp,5.93182,16
I15.BMP,i15_17_2.bmp,6.66667,16
I15.BMP,i15_17_3.bmp,5.00000,16
I15.BMP,i15_17_4.bmp,6.31111,16
I15.BMP,i15_17_5.bmp,3.82222,16
I15.BMP,i15_18_1.bmp,5.15556,17
I15.BMP,i15_18_2.bmp,4.81395,17
I15.BMP,i15_18_3.bmp,4.37209,17
I15.BMP,i15_18_4.bmp,4.09091,17
I15.BMP,i15_18_5.bmp,3.76744,17
I15.BMP,i15_19_1.bmp,5.90909,18
I15.BMP,i15_19_2.bmp,5.33333,18
I15.BMP,i15_19_3.bmp,4.72093,18
I15.BMP,i15_19_4.bmp,4.37209,18
I15.BMP,i15_19_5.bmp,3.91111,18
I15.BMP,i15_20_1.bmp,6.32558,19
I15.BMP,i15_20_2.bmp,5.64444,19
I15.BMP,i15_20_3.bmp,4.74419,19
I15.BMP,i15_20_4.bmp,3.13333,19
I15.BMP,i15_20_5.bmp,2.44444,19
I15.BMP,i15_21_1.bmp,5.22727,20
I15.BMP,i15_21_2.bmp,4.55556,20
I15.BMP,i15_21_3.bmp,3.91111,20
I15.BMP,i15_21_4.bmp,3.11364,20
I15.BMP,i15_21_5.bmp,2.30233,20
I15.BMP,i15_22_1.bmp,6.33333,21
I15.BMP,i15_22_2.bmp,5.80000,21
I15.BMP,i15_22_3.bmp,5.38636,21
I15.BMP,i15_22_4.bmp,4.48889,21
I15.BMP,i15_22_5.bmp,3.71111,21
I15.BMP,i15_23_1.bmp,5.90909,22
I15.BMP,i15_23_2.bmp,5.90909,22
I15.BMP,i15_23_3.bmp,5.36364,22
I15.BMP,i15_23_4.bmp,4.47727,22
I15.BMP,i15_23_5.bmp,3.37209,22
I15.BMP,i15_24_1.bmp,5.77273,23
I15.BMP,i15_24_2.bmp,4.81395,23
I15.BMP,i15_24_3.bmp,3.22727,23
I15.BMP,i15_24_4.bmp,1.88636,23
I15.BMP,i15_24_5.bmp,0.72727,23
I16.BMP,I16_01_1.bmp,5.61538,0
I16.BMP,i16_01_2.bmp,5.65000,0
I16.BMP,i16_01_3.bmp,5.02632,0
I16.BMP,i16_01_4.bmp,4.15385,0
I16.BMP,i16_01_5.bmp,3.94872,0
I16.BMP,i16_02_1.bmp,5.90000,1
I16.BMP,i16_02_2.bmp,6.15000,1
I16.BMP,i16_02_3.bmp,5.57500,1
I16.BMP,i16_02_4.bmp,5.20000,1
I16.BMP,i16_02_5.bmp,4.61538,1
I16.BMP,i16_03_1.bmp,4.74359,2
I16.BMP,i16_03_2.bmp,4.07895,2
I16.BMP,i16_03_3.bmp,3.69231,2
I16.BMP,i16_03_4.bmp,3.23684,2
I16.BMP,i16_03_5.bmp,2.79487,2
I16.BMP,i16_04_1.bmp,5.82500,3
I16.BMP,i16_04_2.bmp,5.82051,3
I16.BMP,i16_04_3.bmp,5.75000,3
I16.BMP,i16_04_4.bmp,5.12821,3
I16.BMP,i16_04_5.bmp,4.61538,3
I16.BMP,i16_05_1.bmp,5.80000,4
I16.BMP,i16_05_2.bmp,5.61538,4
I16.BMP,i16_05_3.bmp,5.23077,4
I16.BMP,i16_05_4.bmp,4.35000,4
I16.BMP,i16_05_5.bmp,3.39474,4
I16.BMP,i16_06_1.bmp,5.28205,5
I16.BMP,i16_06_2.bmp,4.82051,5
I16.BMP,i16_06_3.bmp,4.53846,5
I16.BMP,i16_06_4.bmp,3.97368,5
I16.BMP,i16_06_5.bmp,3.58974,5
I16.BMP,i16_07_1.bmp,5.47500,6
I16.BMP,i16_07_2.bmp,4.75000,6
I16.BMP,i16_07_3.bmp,4.35000,6
I16.BMP,i16_07_4.bmp,3.66667,6
I16.BMP,i16_07_5.bmp,3.10256,6
I16.BMP,i16_08_1.bmp,5.82051,7
I16.BMP,i16_08_2.bmp,5.22500,7
I16.BMP,i16_08_3.bmp,4.27500,7
I16.BMP,i16_08_4.bmp,3.61538,7
I16.BMP,i16_08_5.bmp,2.92500,7
I16.BMP,i16_09_1.bmp,6.02564,8
I16.BMP,i16_09_2.bmp,5.76923,8
I16.BMP,i16_09_3.bmp,4.58974,8
I16.BMP,i16_09_4.bmp,3.12821,8
I16.BMP,i16_09_5.bmp,2.34211,8
I16.BMP,i16_10_1.bmp,5.90000,9
I16.BMP,i16_10_2.bmp,5.76923,9
I16.BMP,i16_10_3.bmp,5.25641,9
I16.BMP,i16_10_4.bmp,3.61538,9
I16.BMP,i16_10_5.bmp,2.46154,9
I16.BMP,I16_11_1.BMP,5.87500,10
I16.BMP,i16_11_2.bmp,5.07500,10
I16.BMP,i16_11_3.bmp,2.89744,10
I16.BMP,i16_11_4.bmp,2.07500,10
I16.BMP,i16_11_5.bmp,0.95000,10
I16.BMP,i16_12_1.bmp,5.87500,11
I16.BMP,i16_12_2.bmp,5.57500,11
I16.BMP,i16_12_3.bmp,4.92500,11
I16.BMP,i16_12_4.bmp,3.28205,11
I16.BMP,i16_12_5.bmp,2.60000,11
I16.BMP,I16_13_1.BMP,4.60000,12
I16.BMP,i16_13_2.bmp,3.81579,12
I16.BMP,i16_13_3.bmp,4.46154,12
I16.BMP,i16_13_4.bmp,3.05128,12
I16.BMP,i16_13_5.bmp,3.62500,12
I16.BMP,i16_14_1.bmp,5.76923,13
I16.BMP,i16_14_2.bmp,6.13158,13
I16.BMP,i16_14_3.bmp,5.61538,13
I16.BMP,i16_14_4.bmp,5.52632,13
I16.BMP,i16_14_5.bmp,4.57500,13
I16.BMP,i16_15_1.bmp,3.41026,14
I16.BMP,i16_15_2.bmp,3.53846,14
I16.BMP,i16_15_3.bmp,3.47500,14
I16.BMP,i16_15_4.bmp,3.65000,14
I16.BMP,i16_15_5.bmp,4.02632,14
I16.BMP,i16_16_1.bmp,5.92308,15
I16.BMP,i16_16_2.bmp,6.27500,15
I16.BMP,i16_16_3.bmp,5.68421,15
I16.BMP,i16_16_4.bmp,5.75000,15
I16.BMP,i16_16_5.bmp,4.61538,15
I16.BMP,i16_17_1.bmp,5.82500,16
I16.BMP,i16_17_2.bmp,7.10000,16
I16.BMP,i16_17_3.bmp,4.75000,16
I16.BMP,i16_17_4.bmp,6.65000,16
I16.BMP,i16_17_5.bmp,3.35897,16
I16.BMP,i16_18_1.bmp,4.60000,17
I16.BMP,i16_18_2.bmp,4.39474,17
I16.BMP,i16_18_3.bmp,4.05000,17
I16.BMP,i16_18_4.bmp,3.92308,17
I16.BMP,i16_18_5.bmp,3.94737,17
I16.BMP,i16_19_1.bmp,5.57500,18
I16.BMP,i16_19_2.bmp,5.37500,18
I16.BMP,i16_19_3.bmp,4.61538,18
I16.BMP,i16_19_4.bmp,4.15385,18
I16.BMP,i16_19_5.bmp,3.66667,18
I16.BMP,i16_20_1.bmp,6.07692,19
I16.BMP,i16_20_2.bmp,5.74359,19
I16.BMP,i16_20_3.bmp,5.18421,19
I16.BMP,i16_20_4.bmp,4.12500,19
I16.BMP,i16_20_5.bmp,3.58974,19
I16.BMP,i16_21_1.bmp,5.82500,20
I16.BMP,i16_21_2.bmp,5.46154,20
I16.BMP,i16_21_3.bmp,4.25641,20
I16.BMP,i16_21_4.bmp,3.76923,20
I16.BMP,i16_21_5.bmp,1.84615,20
I16.BMP,i16_22_1.bmp,5.61538,21
I16.BMP,i16_22_2.bmp,5.35000,21
I16.BMP,i16_22_3.bmp,4.94595,21
I16.BMP,i16_22_4.bmp,3.97368,21
I16.BMP,i16_22_5.bmp,2.77500,21
I16.BMP,i16_23_1.bmp,6.12500,22
I16.BMP,i16_23_2.bmp,4.82500,22
I16.BMP,i16_23_3.bmp,2.70000,22
I16.BMP,i16_23_4.bmp,2.15789,22
I16.BMP,i16_23_5.bmp,1.52632,22
I16.BMP,i16_24_1.bmp,5.36842,23
I16.BMP,i16_24_2.bmp,4.05263,23
I16.BMP,i16_24_3.bmp,2.64103,23
I16.BMP,i16_24_4.bmp,1.84211,23
I16.BMP,i16_24_5.bmp,0.97436,23
I17.BMP,I17_01_1.bmp,5.89189,0
I17.BMP,i17_01_2.bmp,5.21053,0
I17.BMP,i17_01_3.bmp,5.05128,0
I17.BMP,i17_01_4.bmp,4.38462,0
I17.BMP,i17_01_5.bmp,3.87179,0
I17.BMP,i17_02_1.bmp,5.75000,1
I17.BMP,i17_02_2.bmp,6.00000,1
I17.BMP,i17_02_3.bmp,5.82500,1
I17.BMP,i17_02_4.bmp,5.27500,1
I17.BMP,i17_02_5.bmp,4.48718,1
I17.BMP,i17_03_1.bmp,4.97368,2
I17.BMP,i17_03_2.bmp,4.43590,2
I17.BMP,i17_03_3.bmp,3.82051,2
I17.BMP,i17_03_4.bmp,3.35000,2
I17.BMP,i17_03_5.bmp,2.89744,2
I17.BMP,i17_04_1.bmp,5.76923,3
I17.BMP,i17_04_2.bmp,5.97368,3
I17.BMP,i17_04_3.bmp,5.33333,3
I17.BMP,i17_04_4.bmp,5.23684,3
I17.BMP,i17_04_5.bmp,4.73684,3
I17.BMP,i17_05_1.bmp,5.82500,4
I17.BMP,i17_05_2.bmp,5.92500,4
I17.BMP,i17_05_3.bmp,5.23684,4
I17.BMP,i17_05_4.bmp,4.17949,4
I17.BMP,i17_05_5.bmp,3.34211,4
I17.BMP,i17_06_1.bmp,4.23684,5
I17.BMP,i17_06_2.bmp,4.43243,5
I17.BMP,i17_06_3.bmp,4.00000,5
I17.BMP,i17_06_4.bmp,3.55000,5
I17.BMP,i17_06_5.bmp,3.30769,5
I17.BMP,i17_07_1.bmp,5.71795,6
I17.BMP,i17_07_2.bmp,4.65789,6
I17.BMP,i17_07_3.bmp,3.89744,6
I17.BMP,i17_07_4.bmp,3.20513,6
I17.BMP,i17_07_5.bmp,2.47368,6
I17.BMP,i17_08_1.bmp,5.74359,7
I17.BMP,i17_08_2.bmp,5.22500,7
I17.BMP,i17_08_3.bmp,4.57500,7
I17.BMP,i17_08_4.bmp,3.71795,7
I17.BMP,i17_08_5.bmp,2.95000,7
I17.BMP,i17_09_1.bmp,6.02500,8
I17.BMP,i17_09_2.bmp,6.10526,8
I17.BMP,i17_09_3.bmp,5.02500,8
I17.BMP,i17_09_4.bmp,3.82051,8
I17.BMP,i17_09_5.bmp,2.45946,8
I17.BMP,i17_10_1.bmp,6.05128,9
I17.BMP,i17_10_2.bmp,5.92500,9
I17.BMP,i17_10_3.bmp,5.15385,9
I17.BMP,i17_10_4.bmp,3.42500,9
I17.BMP,i17_10_5.bmp,2.25000,9
I17.BMP,I17_11_1.BMP,5.56410,10
I17.BMP,i17_11_2.bmp,5.43590,10
I17.BMP,i17_11_3.bmp,3.84615,10
I17.BMP,i17_11_4.bmp,2.76923,10
I17.BMP,i17_11_5.bmp,1.02500,10
I17.BMP,i17_12_1.bmp,5.87500,11
I17.BMP,i17_12_2.bmp,5.92308,11
I17.BMP,i17_12_3.bmp,5.07692,11
I17.BMP,i17_12_4.bmp,3.92500,11
I17.BMP,i17_12_5.bmp,2.48718,11
I17.BMP,I17_13_1.BMP,5.15000,12
I17.BMP,i17_13_2.bmp,4.45000,12
I17.BMP,i17_13_3.bmp,3.26316,12
I17.BMP,i17_13_4.bmp,2.42500,12
I17.BMP,i17_13_5.bmp,2.36842,12
I17.BMP,i17_14_1.bmp,5.87500,13
I17.BMP,i17_14_2.bmp,5.79487,13
I17.BMP,i17_14_3.bmp,5.52632,13
I17.BMP,i17_14_4.bmp,4.35897,13
I17.BMP,i17_14_5.bmp,3.52500,13
I17.BMP,i17_15_1.bmp,3.55000,14
I17.BMP,i17_15_2.bmp,3.41026,14
I17.BMP,i17_15_3.bmp,3.25641,14
I17.BMP,i17_15_4.bmp,3.62500,14
I17.BMP,i17_15_5.bmp,4.00000,14
I17.BMP,i17_16_1.bmp,5.92500,15
I17.BMP,i17_16_2.bmp,6.02500,15
I17.BMP,i17_16_3.bmp,5.57895,15
I17.BMP,i17_16_4.bmp,5.15789,15
I17.BMP,i17_16_5.bmp,4.17949,15
I17.BMP,i17_17_1.bmp,5.57500,16
I17.BMP,i17_17_2.bmp,6.62500,16
I17.BMP,i17_17_3.bmp,4.48718,16
I17.BMP,i17_17_4.bmp,7.10000,16
I17.BMP,i17_17_5.bmp,3.36842,16
I17.BMP,i17_18_1.bmp,4.55000,17
I17.BMP,i17_18_2.bmp,4.07692,17
I17.BMP,i17_18_3.bmp,4.12821,17
I17.BMP,i17_18_4.bmp,3.82051,17
I17.BMP,i17_18_5.bmp,3.71795,17
I17.BMP,i17_19_1.bmp,5.72500,18
I17.BMP,i17_19_2.bmp,5.33333,18
I17.BMP,i17_19_3.bmp,4.76923,18
I17.BMP,i17_19_4.bmp,4.30769,18
I17.BMP,i17_19_5.bmp,3.92308,18
I17.BMP,i17_20_1.bmp,5.75000,19
I17.BMP,i17_20_2.bmp,5.45000,19
I17.BMP,i17_20_3.bmp,4.86842,19
I17.BMP,i17_20_4.bmp,4.36842,19
I17.BMP,i17_20_5.bmp,2.86486,19
I17.BMP,i17_21_1.bmp,5.42500,20
I17.BMP,i17_21_2.bmp,4.79487,20
I17.BMP,i17_21_3.bmp,4.25000,20
I17.BMP,i17_21_4.bmp,3.38462,20
I17.BMP,i17_21_5.bmp,2.52632,20
I17.BMP,i17_22_1.bmp,5.97500,21
I17.BMP,i17_22_2.bmp,5.61538,21
I17.BMP,i17_22_3.bmp,4.34211,21
I17.BMP,i17_22_4.bmp,3.58974,21
I17.BMP,i17_22_5.bmp,2.89744,21
I17.BMP,i17_23_1.bmp,5.90000,22
I17.BMP,i17_23_2.bmp,5.90000,22
I17.BMP,i17_23_3.bmp,4.56410,22
I17.BMP,i17_23_4.bmp,3.15385,22
I17.BMP,i17_23_5.bmp,1.92308,22
I17.BMP,i17_24_1.bmp,6.05000,23
I17.BMP,i17_24_2.bmp,5.52500,23
I17.BMP,i17_24_3.bmp,3.97368,23
I17.BMP,i17_24_4.bmp,2.02564,23
I17.BMP,i17_24_5.bmp,0.34211,23
I18.BMP,I18_01_1.bmp,5.69048,0
I18.BMP,i18_01_2.bmp,5.41463,0
I18.BMP,i18_01_3.bmp,4.85000,0
I18.BMP,i18_01_4.bmp,4.46341,0
I18.BMP,i18_01_5.bmp,4.00000,0
I18.BMP,i18_02_1.bmp,5.95122,1
I18.BMP,i18_02_2.bmp,5.88095,1
I18.BMP,i18_02_3.bmp,5.73810,1
I18.BMP,i18_02_4.bmp,4.63415,1
I18.BMP,i18_02_5.bmp,4.24390,1
I18.BMP,i18_03_1.bmp,4.97619,2
I18.BMP,i18_03_2.bmp,4.55000,2
I18.BMP,i18_03_3.bmp,3.73810,2
I18.BMP,i18_03_4.bmp,3.11905,2
I18.BMP,i18_03_5.bmp,2.54762,2
I18.BMP,i18_04_1.bmp,6.17500,3
I18.BMP,i18_04_2.bmp,5.88095,3
I18.BMP,i18_04_3.bmp,5.87805,3
I18.BMP,i18_04_4.bmp,5.31707,3
I18.BMP,i18_04_5.bmp,4.34146,3
I18.BMP,i18_05_1.bmp,6.24390,4
I18.BMP,i18_05_2.bmp,5.60976,4
I18.BMP,i18_05_3.bmp,5.17073,4
I18.BMP,i18_05_4.bmp,4.00000,4
I18.BMP,i18_05_5.bmp,3.12500,4
I18.BMP,i18_06_1.bmp,4.57143,5
I18.BMP,i18_06_2.bmp,4.15000,5
I18.BMP,i18_06_3.bmp,3.80952,5
I18.BMP,i18_06_4.bmp,3.73171,5
I18.BMP,i18_06_5.bmp,3.19512,5
I18.BMP,i18_07_1.bmp,5.57143,6
I18.BMP,i18_07_2.bmp,4.92857,6
I18.BMP,i18_07_3.bmp,4.21429,6
I18.BMP,i18_07_4.bmp,3.40476,6
I18.BMP,i18_07_5.bmp,3.00000,6
I18.BMP,i18_08_1.bmp,5.69048,7
I18.BMP,i18_08_2.bmp,4.65854,7
I18.BMP,i18_08_3.bmp,4.14286,7
I18.BMP,i18_08_4.bmp,3.04762,7
I18.BMP,i18_08_5.bmp,2.04878,7
I18.BMP,i18_09_1.bmp,6.02439,8
I18.BMP,i18_09_2.bmp,5.88095,8
I18.BMP,i18_09_3.bmp,4.26190,8
I18.BMP,i18_09_4.bmp,3.02439,8
I18.BMP,i18_09_5.bmp,1.70732,8
I18.BMP,i18_10_1.bmp,6.07317,9
I18.BMP,i18_10_2.bmp,5.78049,9
I18.BMP,i18_10_3.bmp,4.67500,9
I18.BMP,i18_10_4.bmp,3.50000,9
I18.BMP,i18_10_5.bmp,2.17073,9
I18.BMP,I18_11_1.BMP,5.80488,10
I18.BMP,i18_11_2.bmp,5.50000,10
I18.BMP,i18_11_3.bmp,4.51220,10
I18.BMP,i18_11_4.bmp,3.07143,10
I18.BMP,i18_11_5.bmp,1.00000,10
I18.BMP,i18_12_1.bmp,6.35714,11
I18.BMP,i18_12_2.bmp,5.36585,11
I18.BMP,i18_12_3.bmp,5.56098,11
I18.BMP,i18_12_4.bmp,4.92500,11
I18.BMP,i18_12_5.bmp,2.65854,11
I18.BMP,I18_13_1.BMP,4.14634,12
I18.BMP,i18_13_2.bmp,4.35714,12
I18.BMP,i18_13_3.bmp,3.88095,12
I18.BMP,i18_13_4.bmp,2.90244,12
I18.BMP,i18_13_5.bmp,2.46341,12
I18.BMP,i18_14_1.bmp,4.95122,13
I18.BMP,i18_14_2.bmp,6.00000,13
I18.BMP,i18_14_3.bmp,4.19512,13
I18.BMP,i18_14_4.bmp,4.16667,13
I18.BMP,i18_14_5.bmp,3.34146,13
I18.BMP,i18_15_1.bmp,3.21951,14
I18.BMP,i18_15_2.bmp,3.34146,14
I18.BMP,i18_15_3.bmp,3.20000,14
I18.BMP,i18_15_4.bmp,3.52500,14
I18.BMP,i18_15_5.bmp,3.95238,14
I18.BMP,i18_16_1.bmp,6.41463,15
I18.BMP,i18_16_2.bmp,5.95238,15
I18.BMP,i18_16_3.bmp,5.69048,15
I18.BMP,i18_16_4.bmp,5.00000,15
I18.BMP,i18_16_5.bmp,4.25641,15
I18.BMP,i18_17_1.bmp,5.92857,16
I18.BMP,i18_17_2.bmp,6.09756,16
I18.BMP,i18_17_3.bmp,4.41463,16
I18.BMP,i18_17_4.bmp,5.90476,16
I18.BMP,i18_17_5.bmp,3.48780,16
I18.BMP,i18_18_1.bmp,5.02439,17
I18.BMP,i18_18_2.bmp,4.80000,17
I18.BMP,i18_18_3.bmp,4.35714,17
I18.BMP,i18_18_4.bmp,4.07143,17
I18.BMP,i18_18_5.bmp,4.09524,17
I18.BMP,i18_19_1.bmp,5.14286,18
I18.BMP,i18_19_2.bmp,5.07143,18
I18.BMP,i18_19_3.bmp,4.37500,18
I18.BMP,i18_19_4.bmp,3.85366,18
I18.BMP,i18_19_5.bmp,3.70732,18
I18.BMP,i18_20_1.bmp,6.16667,19
I18.BMP,i18_20_2.bmp,5.57143,19
I18.BMP,i18_20_3.bmp,5.36585,19
I18.BMP,i18_20_4.bmp,4.36585,19
I18.BMP,i18_20_5.bmp,3.32500,19
I18.BMP,i18_21_1.bmp,5.52381,20
I18.BMP,i18_21_2.bmp,5.34146,20
I18.BMP,i18_21_3.bmp,4.50000,20
I18.BMP,i18_21_4.bmp,3.26190,20
I18.BMP,i18_21_5.bmp,2.31707,20
I18.BMP,i18_22_1.bmp,5.71429,21
I18.BMP,i18_22_2.bmp,4.40476,21
I18.BMP,i18_22_3.bmp,3.68293,21
I18.BMP,i18_22_4.bmp,2.95238,21
I18.BMP,i18_22_5.bmp,2.33333,21
I18.BMP,i18_23_1.bmp,6.30952,22
I18.BMP,i18_23_2.bmp,6.19048,22
I18.BMP,i18_23_3.bmp,6.07500,22
I18.BMP,i18_23_4.bmp,5.92857,22
I18.BMP,i18_23_5.bmp,4.00000,22
I18.BMP,i18_24_1.bmp,5.90244,23
I18.BMP,i18_24_2.bmp,5.59524,23
I18.BMP,i18_24_3.bmp,4.58537,23
I18.BMP,i18_24_4.bmp,3.21951,23
I18.BMP,i18_24_5.bmp,1.02381,23
I19.BMP,I19_01_1.bmp,5.72973,0
I19.BMP,i19_01_2.bmp,5.10811,0
I19.BMP,i19_01_3.bmp,4.60526,0
I19.BMP,i19_01_4.bmp,4.13514,0
I19.BMP,i19_01_5.bmp,3.56757,0
I19.BMP,i19_02_1.bmp,6.08108,1
I19.BMP,i19_02_2.bmp,5.64865,1
I19.BMP,i19_02_3.bmp,5.57895,1
I19.BMP,i19_02_4.bmp,5.00000,1
I19.BMP,i19_02_5.bmp,4.47222,1
I19.BMP,i19_03_1.bmp,4.66667,2
I19.BMP,i19_03_2.bmp,4.05405,2
I19.BMP,i19_03_3.bmp,3.63158,2
I19.BMP,i19_03_4.bmp,3.00000,2
I19.BMP,i19_03_5.bmp,2.52632,2
I19.BMP,i19_04_1.bmp,5.89474,3
I19.BMP,i19_04_2.bmp,5.94595,3
I19.BMP,i19_04_3.bmp,5.89474,3
I19.BMP,i19_04_4.bmp,5.24324,3
I19.BMP,i19_04_5.bmp,4.48649,3
I19.BMP,i19_05_1.bmp,5.97368,4
I19.BMP,i19_05_2.bmp,5.50000,4
I19.BMP,i19_05_3.bmp,5.07895,4
I19.BMP,i19_05_4.bmp,4.00000,4
I19.BMP,i19_05_5.bmp,3.18421,4
I19.BMP,i19_06_1.bmp,4.73684,5
I19.BMP,i19_06_2.bmp,4.64865,5
I19.BMP,i19_06_3.bmp,3.86842,5
I19.BMP,i19_06_4.bmp,3.56757,5
I19.BMP,i19_06_5.bmp,3.18919,5
I19.BMP,i19_07_1.bmp,5.37838,6
I19.BMP,i19_07_2.bmp,4.67568,6
I19.BMP,i19_07_3.bmp,3.88889,6
I19.BMP,i19_07_4.bmp,3.19444,6
I19.BMP,i19_07_5.bmp,2.60526,6
I19.BMP,i19_08_1.bmp,5.35135,7
I19.BMP,i19_08_2.bmp,4.70270,7
I19.BMP,i19_08_3.bmp,3.76316,7
I19.BMP,i19_08_4.bmp,2.89189,7
I19.BMP,i19_08_5.bmp,2.27027,7
I19.BMP,i19_09_1.bmp,6.08108,8
I19.BMP,i19_09_2.bmp,5.89474,8
I19.BMP,i19_09_3.bmp,4.86842,8
I19.BMP,i19_09_4.bmp,3.27027,8
I19.BMP,i19_09_5.bmp,1.86486,8
I19.BMP,i19_10_1.bmp,5.73684,9
I19.BMP,i19_10_2.bmp,5.47222,9
I19.BMP,i19_10_3.bmp,4.86111,9
I19.BMP,i19_10_4.bmp,3.00000,9
I19.BMP,i19_10_5.bmp,1.65789,9
I19.BMP,I19_11_1.BMP,5.52632,10
I19.BMP,i19_11_2.bmp,4.97368,10
I19.BMP,i19_11_3.bmp,4.52632,10
I19.BMP,i19_11_4.bmp,2.94595,10
I19.BMP,i19_11_5.bmp,1.23684,10
I19.BMP,i19_12_1.bmp,6.13158,11
I19.BMP,i19_12_2.bmp,5.59459,11
I19.BMP,i19_12_3.bmp,5.18421,11
I19.BMP,i19_12_4.bmp,5.08108,11
I19.BMP,i19_12_5.bmp,4.52778,11
I19.BMP,I19_13_1.BMP,4.67568,12
I19.BMP,i19_13_2.bmp,4.05263,12
I19.BMP,i19_13_3.bmp,3.62162,12
I19.BMP,i19_13_4.bmp,3.07895,12
I19.BMP,i19_13_5.bmp,1.94737,12
I19.BMP,i19_14_1.bmp,5.61111,13
I19.BMP,i19_14_2.bmp,6.02632,13
I19.BMP,i19_14_3.bmp,5.45946,13
I19.BMP,i19_14_4.bmp,4.92105,13
I19.BMP,i19_14_5.bmp,3.64865,13
I19.BMP,i19_15_1.bmp,2.88889,14
I19.BMP,i19_15_2.bmp,3.27778,14
I19.BMP,i19_15_3.bmp,3.51351,14
I19.BMP,i19_15_4.bmp,3.68421,14
I19.BMP,i19_15_5.bmp,3.54054,14
